Date,Open,High,Low,Close,Adj Close,Volume
03-06-2022,195.979996,196.610001,189.779999,190.779999,190.577789,19465000
09-03-2021,261.179993,268.529999,259.809998,265.73999,265.458344,22039700
24-08-2021,363.660004,367.959991,361.839996,365.51001,365.12262,9235100
06-08-2020,249.039993,266.600006,248.669998,265.279999,264.99884,45241600
18-08-2023,279.029999,285.690002,274.380005,283.25,282.949799,34061200
03-02-2023,183.470001,196.770004,182.889999,186.529999,186.332291,76809700
19-07-2022,170.369995,176.490005,169.509995,175.779999,175.593689,25933700
31-01-2024,389.0,398.0,387.100006,390.140015,389.726501,20180800
09-03-2022,195.740005,199.100006,193.919998,198.5,198.289612,31894700
23-08-2023,288.5,297.399994,287.670013,294.23999,293.928131,18287000
08-12-2021,325.0,332.75,323.070007,330.559998,330.209625,19937700
26-10-2022,131.679993,135.550003,128.529999,129.820007,129.682419,82791500
03-08-2020,252.649994,255.399994,250.330002,251.960007,251.692963,23124900
31-07-2020,255.820007,255.850006,249.0,253.669998,253.401138,53005100
01-05-2023,238.619995,244.0,236.460007,243.179993,242.922241,29143900
17-05-2021,313.549988,315.679993,311.579987,315.459991,315.125641,15401300
01-06-2023,265.899994,274.0,265.890015,272.609985,272.321045,25609500
21-02-2024,466.5,469.0,461.790009,468.029999,468.029999,12977100
15-08-2022,178.960007,181.440002,178.199997,180.889999,180.698273,15878700
24-01-2023,141.690002,145.0,141.360001,143.139999,142.988281,21970200
20-05-2021,313.579987,319.25,313.160004,318.609985,318.272308,17320200
02-11-2021,331.380005,334.790009,323.799988,328.079987,327.732269,28353000
19-04-2021,305.01001,307.700012,300.559998,302.23999,301.919647,14553500
28-09-2020,259.399994,259.600006,254.820007,256.820007,256.547821,18826300
29-06-2020,209.75,220.75,207.110001,220.639999,220.406143,58514300
06-12-2023,321.929993,322.25,317.040009,317.450012,317.113556,11294300
01-06-2022,196.509995,199.529999,185.0,188.639999,188.440063,36623500
28-07-2020,234.630005,234.960007,229.830002,230.119995,229.876099,14170100
23-12-2022,116.029999,118.18,115.540001,118.040001,117.914894,17796600
02-04-2024,485.100006,497.529999,484.649994,497.369995,497.369995,11081000
13-10-2020,277.579987,279.100006,273.390015,276.140015,275.847351,18063300
02-06-2022,188.449997,200.940002,187.729996,198.860001,198.649231,31951600
28-04-2023,239.009995,240.429993,235.75,240.320007,240.065292,39554000
10-02-2021,272.450012,273.799988,267.720001,271.869995,271.581848,14687200
03-03-2021,260.290009,260.98999,255.100006,255.410004,255.139297,15513500
30-10-2023,299.089996,309.399994,299.049988,302.660004,302.339203,28435100
04-08-2021,352.420013,360.480011,351.51001,358.920013,358.539612,14180600
26-06-2020,232.639999,233.089996,215.399994,216.080002,215.850983,76343900
23-09-2020,255.259995,257.98999,248.149994,249.020004,248.756073,19641300
20-10-2020,263.059998,269.700012,262.880005,267.559998,267.276428,18763200
28-09-2021,347.970001,349.600006,338.920013,340.649994,340.28894,21710300
27-04-2023,239.889999,241.690002,236.770004,238.559998,238.307144,71196500
22-12-2020,271.5,271.5,264.630005,267.089996,266.806915,17312900
25-08-2021,365.600006,370.859985,365.399994,368.390015,367.999573,9684500
02-08-2023,318.0,318.390015,310.649994,314.309998,313.976868,20461100
14-07-2023,311.790009,314.880005,307.359985,308.869995,308.542633,22576000
14-02-2024,467.929993,474.109985,466.089996,473.279999,472.778381,16858400
20-07-2023,313.5,315.540009,302.220001,302.519989,302.199341,23836900
18-03-2020,139.75,148.179993,137.100006,146.960007,146.804245,37553100
08-07-2020,238.110001,246.990005,236.589996,243.580002,243.321838,29791300
14-07-2022,161.220001,162.589996,157.279999,158.050003,157.882492,23765200
06-08-2021,361.399994,365.149994,361.399994,363.51001,363.124725,8925000
14-08-2023,300.980011,306.209991,298.25,306.190002,305.865479,15641900
25-07-2023,295.190002,298.299988,291.859985,294.470001,294.157898,19585600
01-12-2022,119.199997,121.199997,118.400002,120.440002,120.312347,36551400
24-05-2023,245.279999,249.589996,244.949997,249.210007,248.945877,17724300
20-02-2024,469.720001,476.179993,466.559998,471.75,471.25,18015500
12-11-2020,277.179993,279.75,274.429993,275.079987,274.788422,12899500
20-07-2022,177.490005,183.600006,176.699997,183.089996,182.895935,24784300
03-01-2020,207.210007,210.399994,206.949997,208.669998,208.448837,11188400
22-06-2023,279.079987,285.26001,277.790009,284.880005,284.578064,17563100
15-09-2023,311.609985,312.0,298.75,300.309998,299.991699,28106400
28-04-2020,188.660004,189.199997,182.559998,182.910004,182.716141,21731000
24-06-2022,161.729996,170.25,161.300003,170.160004,169.97966,68736000
09-11-2023,319.420013,324.179993,318.799988,320.549988,320.210236,16103100
07-07-2023,292.179993,296.200012,288.660004,290.529999,290.222076,25546200
15-07-2021,349.230011,349.230011,340.220001,344.459991,344.09491,14781600
15-04-2024,516.719971,518.530029,497.279999,500.230011,500.230011,13512900
16-03-2023,198.259995,205.759995,196.089996,204.929993,204.712784,50447100
07-01-2022,332.73999,337.0,328.880005,331.790009,331.438354,14722000
25-01-2021,278.140015,280.100006,271.51001,278.01001,277.715363,19087000
06-10-2023,301.440002,316.309998,300.910004,315.429993,315.095673,21784000
01-10-2021,341.609985,345.019989,338.640015,343.01001,342.646454,14905300
20-12-2021,329.779999,329.899994,322.529999,325.450012,325.105072,17901800
19-04-2023,213.470001,217.330002,212.929993,215.699997,215.471375,15898100
12-06-2020,229.899994,231.660004,224.5,228.580002,228.337738,22091400
29-09-2022,139.360001,139.839996,135.199997,136.410004,136.265427,38985400
02-12-2020,285.359985,291.779999,280.829987,287.519989,287.21524,17361600
29-12-2023,358.98999,360.0,351.820007,353.959991,353.584839,14980500
31-05-2022,194.889999,197.600006,192.009995,193.639999,193.434769,26131100
31-08-2022,167.070007,167.839996,162.139999,162.929993,162.757309,40953000
25-06-2021,342.589996,344.119995,339.679993,341.369995,341.008179,14594400
14-04-2023,217.880005,222.110001,217.550003,221.490005,221.255249,21591200
19-08-2022,170.199997,172.320007,167.050003,167.960007,167.781982,26240800
17-11-2023,330.26001,335.5,329.350006,335.040009,334.684906,14494400
03-12-2020,286.25,286.649994,281.070007,281.850006,281.55127,12921700
03-04-2023,208.839996,213.490005,208.199997,213.070007,212.844177,17924600
15-08-2023,306.140015,307.230011,300.029999,301.950012,301.629974,11623600
08-09-2022,158.710007,162.229996,157.740005,162.059998,161.888229,22530800
07-04-2021,306.339996,314.25,305.5,313.089996,312.758148,22855200
29-07-2022,157.690002,160.139999,155.169998,159.100006,158.931381,42065400
18-08-2021,356.25,359.859985,355.149994,355.450012,355.073273,10042400
06-02-2024,464.0,467.119995,453.0,454.720001,454.238037,21655200
25-10-2022,130.880005,138.350006,130.589996,137.509995,137.364243,38433200
04-06-2021,325.899994,332.459991,325.179993,330.350006,329.999878,13289400
11-01-2021,260.480011,263.470001,255.899994,256.839996,256.56778,30412300
14-12-2022,119.389999,124.139999,119.389999,121.589996,121.461121,36922000
29-06-2022,163.570007,166.330002,160.320007,163.940002,163.766251,28595200
07-07-2022,169.449997,172.720001,167.779999,172.190002,172.007507,24083400
16-02-2021,270.799988,276.600006,270.049988,273.970001,273.679626,15417200
30-06-2021,352.170013,352.920013,347.170013,347.709991,347.341461,15107500
13-07-2021,351.5,358.48999,348.799988,352.089996,351.716827,11456000
19-11-2020,271.019989,273.470001,269.190002,272.940002,272.650726,12963700
27-03-2024,499.299988,499.890015,488.070007,493.859985,493.859985,9989700
28-09-2023,298.940002,306.329987,296.700012,303.959991,303.637817,22167100
15-11-2021,344.339996,353.649994,343.200012,347.559998,347.19162,25076600
19-05-2021,304.190002,314.660004,303.570007,313.589996,313.257629,19106200
03-01-2022,338.299988,341.079987,337.190002,338.540009,338.181183,14537900
18-07-2022,166.75,171.690002,165.639999,167.229996,167.05275,23574300
24-04-2024,508.059998,510.0,484.579987,493.5,493.5,37772700
03-03-2023,178.919998,186.619995,177.050003,185.25,185.05365,45877700
07-05-2021,322.380005,322.940002,318.75,319.079987,318.741791,15916700
16-03-2022,194.699997,203.729996,194.520004,203.630005,203.414185,40640300
16-06-2022,163.720001,165.080002,159.610001,160.869995,160.699493,26944100
08-12-2023,323.089996,333.170013,323.0,332.75,332.397308,14077500
01-12-2023,325.480011,326.859985,320.76001,324.820007,324.475739,15264700
26-07-2022,165.940002,166.0,157.949997,159.149994,158.981308,28468400
24-11-2023,340.130005,341.859985,336.769989,338.230011,337.871521,5467500
17-03-2022,201.699997,208.039993,201.110001,207.839996,207.619705,29499700
15-09-2022,149.800003,154.199997,148.699997,149.550003,149.391495,34606300
18-04-2022,210.0,213.380005,208.300003,210.770004,210.546616,16580800
01-03-2023,174.589996,177.850006,173.050003,173.419998,173.236191,30998400
05-05-2020,207.020004,210.380005,206.5,207.070007,206.85054,21071200
16-12-2020,274.76001,277.859985,272.51001,275.670013,275.377838,15885000
10-10-2022,133.550003,136.110001,131.869995,133.789993,133.648193,24024000
09-01-2024,356.399994,360.640015,355.359985,357.429993,357.051147,13463900
19-08-2020,261.390015,267.910004,261.350006,262.589996,262.311676,23291500
31-01-2022,300.679993,313.790009,299.320007,313.26001,312.927979,21579500
24-02-2020,201.800003,203.649994,198.169998,200.720001,200.507263,23080100
23-02-2022,204.160004,206.940002,198.050003,198.449997,198.239655,44481400
03-09-2020,295.98999,297.600006,283.630005,291.119995,290.811432,32294100
08-08-2022,168.0,177.509995,167.130005,170.25,170.06955,27299100
20-12-2022,113.260002,117.330002,112.459999,117.089996,116.965897,28742500
12-12-2023,324.600006,334.470001,324.559998,334.220001,333.865753,18485500
27-11-2023,336.179993,339.899994,334.200012,334.700012,334.345276,15684500
02-12-2021,311.399994,314.600006,307.200012,310.390015,310.061035,24396200
29-11-2022,109.540001,110.940002,108.540001,109.459999,109.343987,23899200
31-07-2023,323.690002,325.660004,317.589996,318.600006,318.262329,25799600
19-05-2020,213.270004,220.490005,212.830002,216.880005,216.650131,31843200
28-03-2022,222.130005,224.039993,219.539993,223.589996,223.353012,26224100
14-12-2020,273.369995,277.220001,271.559998,274.190002,273.899384,16376900
12-12-2022,115.18,115.720001,113.139999,114.709999,114.588417,24747100
07-06-2023,271.670013,274.25,262.799988,263.600006,263.320618,26163600
12-04-2022,220.240005,222.029999,213.130005,214.139999,213.91304,20128800
28-09-2022,134.619995,142.029999,134.270004,141.610001,141.459915,32658500
28-10-2021,312.98999,325.519989,308.109985,316.920013,316.584106,50806800
19-07-2023,313.029999,318.679993,310.519989,316.01001,315.675079,21763700
14-03-2022,187.029999,192.289993,185.820007,186.630005,186.432205,31010500
30-05-2023,265.25,268.649994,261.290009,262.519989,262.24176,23816500
16-01-2024,373.649994,375.609985,367.230011,367.459991,367.070526,15306900
26-10-2020,283.160004,285.230011,274.26001,277.109985,276.816284,21322900
23-07-2021,360.910004,375.329987,357.190002,369.790009,369.398071,33694300
28-02-2023,171.899994,177.550003,171.869995,174.940002,174.754593,46051100
16-06-2023,284.75,287.850006,280.130005,281.0,280.702179,43102500
30-07-2021,354.0,360.730011,352.940002,356.299988,355.922363,15976200
18-01-2023,135.809998,137.25,132.800003,133.020004,132.879013,20215500
28-11-2023,333.399994,339.380005,333.399994,338.98999,338.630707,12637200
10-11-2020,273.100006,274.0,264.0,272.429993,272.141235,29067700
08-01-2020,213.0,216.240005,212.610001,215.220001,214.991898,13475000
20-01-2023,135.889999,139.940002,134.610001,139.369995,139.222275,28688600
21-07-2022,180.630005,183.850006,178.869995,183.169998,182.975861,27195800
29-10-2021,320.190002,326.0,319.600006,323.570007,323.227051,37059400
29-09-2023,307.380005,310.640015,299.359985,300.209991,299.891815,25356600
07-06-2022,191.929993,196.529999,191.490005,195.649994,195.442627,18828700
06-12-2022,119.910004,120.550003,113.739998,114.120003,113.999046,43689200
25-10-2023,310.0,310.880005,298.839996,299.529999,299.212524,42192500
03-03-2022,209.020004,209.080002,201.419998,202.970001,202.754883,27263500
16-11-2022,114.5,116.080002,112.660004,113.230003,113.109993,33287800
22-04-2024,489.720001,492.01001,473.399994,481.730011,481.730011,17271100
19-09-2022,145.240005,148.580002,145.100006,148.020004,147.863113,22169500
22-05-2020,231.509995,235.990005,228.740005,234.910004,234.661026,33925600
14-03-2023,187.580002,194.320007,186.559998,194.020004,193.814362,41642600
18-11-2022,113.800003,114.32,110.620003,112.050003,111.931244,33357700
11-04-2022,218.419998,220.610001,215.220001,216.460007,216.230576,20516600
12-08-2021,358.450012,363.0,357.109985,362.649994,362.265625,7170700
29-12-2021,346.910004,349.690002,341.640015,342.940002,342.576538,10747000
11-03-2020,174.009995,175.880005,167.660004,170.240005,170.05957,20373900
19-02-2020,217.990005,218.320007,216.110001,217.490005,217.259491,12135100
12-09-2023,306.329987,308.660004,300.230011,301.660004,301.340271,13480400
06-02-2023,186.529999,190.699997,185.520004,186.059998,185.862793,42483800
03-05-2023,239.470001,241.75,232.75,237.029999,236.778778,34463900
16-10-2020,267.380005,271.369995,265.299988,265.929993,265.648132,16622700
15-07-2020,241.550003,244.820007,238.050003,240.279999,240.02533,19133600
11-02-2020,210.190002,210.860001,206.509995,207.190002,206.970398,25030800
18-01-2024,371.48999,376.850006,370.950012,376.130005,375.731354,16354300
30-11-2020,276.029999,277.700012,271.01001,276.970001,276.676453,16693300
09-12-2021,329.540009,336.130005,328.0,329.820007,329.470428,16879200
26-01-2023,144.399994,147.509995,143.300003,147.300003,147.143875,25482100
02-07-2021,355.100006,356.440002,352.619995,354.700012,354.324066,11521300
24-02-2021,262.329987,266.380005,258.390015,264.309998,264.029846,15736100
30-08-2021,372.559998,381.48999,370.519989,380.660004,380.256531,13547300
06-09-2022,160.100006,161.690002,157.690002,158.539993,158.371964,19339800
22-07-2021,346.679993,351.540009,345.209991,351.190002,350.81778,12385400
09-05-2022,199.839996,202.570007,195.580002,196.210007,196.002045,36303200
22-12-2021,333.799988,334.51001,328.26001,330.450012,330.099762,16764600
21-07-2020,246.220001,246.910004,240.080002,241.75,241.493774,19364200
01-04-2020,161.619995,164.149994,158.039993,159.600006,159.430847,19507600
12-11-2021,330.179993,341.859985,329.779999,340.890015,340.528717,25414300
28-07-2022,161.059998,161.509995,154.850006,160.720001,160.549652,73214300
27-12-2023,356.070007,359.0,355.309998,357.829987,357.450714,13207900
07-07-2020,239.410004,247.649994,238.820007,240.860001,240.604721,27887800
17-04-2024,503.100006,503.160004,487.140015,494.170013,494.170013,12193700
25-01-2022,299.950012,306.230011,297.579987,300.149994,299.831879,25108500
02-05-2023,243.179993,244.919998,238.990005,239.240005,238.986435,24350100
04-04-2024,516.419983,530.0,510.579987,510.920013,510.920013,26476300
03-04-2020,157.149994,157.910004,150.830002,154.179993,154.016586,25983300
24-03-2023,205.179993,207.580002,203.550003,206.009995,205.791641,27716400
23-01-2020,220.75,221.490005,219.270004,219.759995,219.527069,11195000
14-08-2020,262.309998,262.649994,258.679993,261.23999,260.963104,14792700
02-03-2020,194.029999,196.570007,188.850006,196.440002,196.231796,24949000
14-12-2021,328.049988,335.700012,327.649994,333.73999,333.386261,20461000
06-07-2021,356.5,358.790009,349.179993,352.779999,352.406097,13488500
29-09-2020,257.809998,263.329987,256.899994,261.790009,261.512543,20200200
12-01-2023,133.440002,137.679993,131.759995,136.710007,136.565109,30757700
09-11-2020,289.869995,292.579987,278.529999,278.769989,278.474518,25117700
30-08-2023,297.170013,298.290009,293.429993,295.100006,294.787231,17717000
23-02-2023,172.0,173.690002,169.380005,172.039993,171.857651,20017800
29-06-2023,284.5,286.570007,280.690002,281.529999,281.231598,15395700
05-05-2021,318.190002,321.059998,314.48999,315.019989,314.686096,15577600
08-11-2022,95.919998,97.800003,94.790001,96.470001,96.367752,52088300
05-03-2021,260.670013,265.450012,255.610001,264.279999,263.999878,26820100
17-01-2024,366.299988,368.540009,358.609985,368.369995,367.979553,12724800
21-10-2021,340.279999,342.309998,337.799988,341.880005,341.517639,16354400
29-03-2023,203.559998,205.720001,202.539993,205.350006,205.132355,18851100
27-01-2021,282.529999,283.450012,268.119995,272.140015,271.851563,35346200
14-12-2023,333.850006,334.700012,328.640015,333.170013,332.816895,19607300
19-10-2020,265.529999,268.549988,259.880005,261.399994,261.122925,13587000
21-08-2020,268.690002,270.48999,266.420013,267.01001,266.72702,15538600
22-11-2022,109.860001,111.620003,108.32,111.440002,111.321892,29029000
05-08-2021,359.640015,363.899994,356.899994,362.970001,362.585297,10247200
14-10-2022,131.0,131.789993,126.519997,126.760002,126.625648,23559400
30-03-2022,228.910004,231.149994,226.710007,227.850006,227.608505,25588000
24-01-2024,390.0,396.149994,387.809998,390.700012,390.285919,15698500
30-01-2024,403.589996,406.359985,399.570007,400.059998,399.635986,18614700
23-10-2020,278.799988,285.23999,276.820007,284.790009,284.488159,17535200
21-02-2020,213.479996,214.240005,208.830002,210.179993,209.95723,14092300
31-01-2023,147.949997,149.880005,147.520004,148.970001,148.812103,29842100
06-01-2022,322.820007,339.170013,322.720001,332.459991,332.107635,27962800
12-04-2024,517.75,520.190002,509.329987,511.899994,511.899994,11944900
13-05-2020,209.429993,210.779999,202.110001,205.100006,204.882629,20684600
27-07-2023,325.119995,325.350006,309.839996,311.709991,311.379608,64229200
29-03-2022,226.070007,230.889999,225.289993,229.860001,229.616379,31417900
01-02-2023,148.029999,153.580002,147.059998,153.119995,152.957703,55661000
15-12-2020,274.829987,276.079987,267.470001,275.549988,275.257935,23979500
22-01-2020,222.309998,222.75,221.279999,221.320007,221.085434,12212800
05-04-2021,300.890015,310.769989,300.679993,308.910004,308.582581,28237000
19-05-2022,191.199997,195.289993,189.600006,191.289993,191.08725,24446900
16-07-2021,344.910004,345.98999,340.140015,341.160004,340.798401,11026100
28-08-2020,295.0,297.230011,290.980011,293.660004,293.348755,17157400
04-05-2023,236.059998,238.199997,232.929993,233.520004,233.272491,17889400
31-01-2020,208.429993,208.690002,201.059998,201.910004,201.695999,31359900
27-07-2022,162.589996,170.869995,162.020004,169.580002,169.400269,43846600
21-04-2023,210.210007,213.410004,209.580002,212.889999,212.664352,17717200
25-03-2022,220.509995,225.5,218.889999,221.820007,221.5849,40039000
26-03-2024,505.130005,510.0,495.209991,495.890015,495.890015,11205400
22-09-2022,141.550003,144.580002,140.869995,142.820007,142.66864,34418500
20-10-2023,314.140015,315.299988,306.470001,308.649994,308.322845,22287400
01-10-2020,265.350006,268.329987,264.799988,266.630005,266.347412,20009800
15-11-2023,337.929993,338.399994,330.019989,332.709991,332.357361,14531200
11-10-2022,131.619995,132.660004,126.989998,128.539993,128.403748,38481400
10-01-2022,325.309998,328.339996,315.429993,328.070007,327.72229,24942400
17-11-2021,344.23999,347.299988,340.100006,340.769989,340.408813,13602800
26-05-2023,252.929993,262.309998,252.710007,262.040009,261.762268,25727200
19-12-2022,116.830002,117.800003,114.330002,114.480003,114.358665,29769900
31-12-2020,272.0,277.089996,269.809998,273.160004,272.870483,12900400
03-02-2020,203.440002,205.139999,202.5,204.190002,203.973587,15495600
27-10-2021,314.190002,319.25,312.059998,312.220001,311.889069,29971800
05-02-2021,266.799988,269.170013,265.670013,268.100006,267.815857,12454400
18-10-2023,321.390015,325.940002,315.559998,316.970001,316.634033,16851000
14-07-2021,354.559998,355.200012,346.730011,347.630005,347.261566,13894200
15-03-2023,192.949997,197.779999,190.839996,197.75,197.540405,42123600
13-05-2021,306.079987,308.859985,302.769989,305.26001,304.936462,18079200
23-01-2023,139.289993,143.759995,138.660004,143.270004,143.118149,27470100
09-07-2020,245.0,246.529999,239.240005,244.5,244.24086,22174900
20-06-2023,278.730011,284.799988,276.220001,284.329987,284.028625,20701600
07-05-2020,211.160004,211.600006,209.039993,211.259995,211.036087,15152000
26-04-2021,303.339996,305.799988,301.559998,303.040009,302.718811,16172600
05-11-2021,340.309998,346.790009,339.640015,341.130005,340.768433,26872800
25-06-2020,234.619995,237.300003,232.740005,235.679993,235.430191,18704300
27-02-2024,479.980011,487.269989,479.920013,487.049988,487.049988,10809600
02-06-2023,272.660004,275.350006,271.119995,272.609985,272.321045,19405300
